order_id,session_id,viewer_id,order_ts,total_value,payment_status,shipping_city
O401107,S127,V0770008,2025-06-14 19:33:39,187757,PAID,Madiun
O401108,S127,V0770011,2025-06-14 19:14:40,122730,PAID,Kediri
O401109,S127,V0770049,2025-06-14 19:13:09,155008,PAID,Jakarta
O401110,S127,V0770091,2025-06-14 19:17:33,152694,PAID,Garut
O401111,S127,V0770119,2025-06-14 19:28:26,135485,PAID,Cirebon
O401112,S127,V0770124,2025-06-14 19:17:01,188858,PAID,Banjarmasin
O401113,S127,V0770136,2025-06-14 19:09:19,205679,PAID,Tasikmalaya
O401114,S127,V0770139,2025-06-14 19:09:17,106262,PAID,Cilacap
O401115,S127,V0770141,2025-06-14 19:16:47,138358,PAID,Malang
O401116,S128,V0780002,2025-06-15 20:49:51,106603,PAID,Cilacap
O401117,S128,V0780008,2025-06-15 20:45:55,116832,PAID,Pekanbaru
O401118,S128,V0780049,2025-06-15 20:52:02,164800,PAID,Malang
O401119,S128,V0780067,2025-06-15 20:25:32,245368,PAID,Purwokerto
O401120,S128,V0780079,2025-06-15 20:43:44,210763,PAID,Bekasi
O401121,S128,V0780083,2025-06-15 20:55:18,194592,PAID,Cirebon
O401122,S128,V0780090,2025-06-15 20:38:15,104308,PAID,Karawang
O401123,S128,V0780116,2025-06-15 20:40:28,196185,PAID,Cilacap
O401124,S128,V0780121,2025-06-15 20:49:48,145861,PAID,Bandung
O401125,S128,V0780122,2025-06-15 20:31:17,124921,PAID,Palu
O401126,S128,V0780125,2025-06-15 20:40:51,187757,PAID,Yogyakarta
O401127,S128,V0780130,2025-06-15 20:45:24,81390,PAID,Mojokerto
O401128,S128,V0780134,2025-06-15 20:40:50,94448,PAID,Bogor
O401129,S128,V0780135,2025-06-15 20:43:16,183971,PAID,Blitar
O401130,S129,V0790011,2025-06-15 19:45:29,223245,PAID,Garut
O401131,S129,V0790015,2025-06-15 19:49:00,81390,PAID,Jambi
O401132,S129,V0790016,2025-06-15 19:49:00,155008,PAID,Serang
O401133,S129,V0790030,2025-06-15 19:51:03,219336,PAID,Tangerang
O401134,S129,V0790031,2025-06-15 19:36:41,114862,PAID,Madiun
O401135,S129,V0790034,2025-06-15 19:53:16,124921,PAID,Solo
O401136,S129,V0790046,2025-06-15 19:37:41,124921,PAID,Solo
O401137,S129,V0790050,2025-06-15 19:46:33,219695,PAID,Depok
O401138,S129,V0790051,2025-06-15 19:28:37,122730,PAID,Sukabumi
O401139,S129,V0790057,2025-06-15 19:33:06,152694,PAID,Pasuruan
O401140,S129,V0790078,2025-06-15 19:51:54,214264,PAID,Cikampek
O401141,S129,V0790097,2025-06-15 19:36:54,114862,PAID,Madiun
O401142,S129,V0790099,2025-06-15 19:47:26,145861,PAID,Tarakan
O401143,S129,V0790103,2025-06-15 19:53:03,81390,PAID,Bandung
O401144,S129,V0790106,2025-06-15 19:36:52,155008,PAID,Cilacap
O401145,S129,V0790116,2025-06-15 19:40:45,205679,PAID,Probolinggo
O401146,S129,V0790117,2025-06-15 19:48:13,119914,PAID,Solo
O401147,S129,V0790124,2025-06-15 19:43:18,183971,PAID,Depok
O401148,S129,V0790131,2025-06-15 19:42:56,170864,PAID,Kediri
O401149,S129,V0790148,2025-06-15 19:41:21,116832,PAID,Cirebon
O401150,S130,V0800007,2025-06-15 18:51:14,169230,PAID,Singaraja
O401151,S130,V0800008,2025-06-15 19:16:55,214264,PAID,Solo
O401152,S130,V0800019,2025-06-15 19:05:02,104308,PAID,Cilacap
O401153,S130,V0800021,2025-06-15 18:55:20,78331,PAID,Yogyakarta
O401154,S130,V0800036,2025-06-15 18:56:53,187757,PAID,Yogyakarta
O401155,S130,V0800037,2025-06-15 19:06:44,196185,PAID,Madiun
O401156,S130,V0800039,2025-06-15 18:48:11,169595,PAID,Bekasi
O401157,S130,V0800066,2025-06-15 18:47:55,188858,PAID,Cilacap
O401158,S130,V0800084,2025-06-15 18:54:17,164800,PAID,Banyuwangi
O401159,S130,V0800103,2025-06-15 18:55:30,214264,PAID,Probolinggo
O401160,S130,V0800138,2025-06-15 19:11:16,219695,PAID,Mojokerto
O401161,S131,V0810003,2025-06-16 19:51:36,106262,PAID,Tasikmalaya
O401162,S131,V0810016,2025-06-16 19:46:25,87962,PAID,Garut
O401163,S131,V0810017,2025-06-16 19:50:32,210584,PAID,Sukabumi
O401164,S131,V0810019,2025-06-16 19:44:14,229014,PAID,Depok
O401165,S131,V0810059,2025-06-16 19:36:19,88143,PAID,Depok
O401166,S131,V0810066,2025-06-16 19:42:04,183971,PAID,Magelang
O401167,S131,V0810087,2025-06-16 20:00:42,78234,PAID,Jambi
O401168,S131,V0810105,2025-06-16 19:31:20,127068,PAID,Cilacap
O401169,S131,V0810106,2025-06-16 19:46:57,203080,PAID,Padang
O401170,S131,V0810118,2025-06-16 19:35:41,218682,PAID,Garut
O401171,S131,V0810147,2025-06-16 19:46:29,188858,PAID,Tangerang
O401172,S132,V0820009,2025-06-16 20:01:39,152209,PAID,Pontianak
O401173,S132,V0820043,2025-06-16 20:27:06,145861,PAID,Jayapura
O401174,S132,V0820077,2025-06-16 20:11:08,140765,PAID,Bogor
O401175,S132,V0820081,2025-06-16 20:16:10,88143,PAID,Makassar
O401176,S132,V0820088,2025-06-16 20:23:44,96868,PAID,Karawang
O401177,S132,V0820091,2025-06-16 20:21:17,164800,PAID,Magelang
O401178,S132,V0820116,2025-06-16 20:18:02,169595,PAID,Jakarta
O401179,S132,V0820120,2025-06-16 20:11:24,214264,PAID,Mojokerto
O401180,S132,V0820145,2025-06-16 20:19:42,218682,PAID,Denpasar
O401181,S132,V0820147,2025-06-16 20:25:26,215024,PAID,Surabaya
O401182,S133,V0830006,2025-06-16 20:23:00,116832,PAID,Tanjung Pinang
O401183,S133,V0830041,2025-06-16 20:27:46,96868,PAID,Semarang
O401184,S133,V0830067,2025-06-16 20:32:50,170864,PAID,Sorong
O401185,S133,V0830086,2025-06-16 20:23:24,88610,PAID,Jakarta
O401186,S133,V0830091,2025-06-16 20:29:01,218682,PAID,Pekanbaru
O401187,S133,V0830114,2025-06-16 20:24:40,159194,PAID,Banyuwangi
O401188,S133,V0830131,2025-06-16 20:20:19,223245,PAID,Karawang
O401189,S134,V0840008,2025-06-17 21:29:38,152694,PAID,Karawang
O401190,S134,V0840022,2025-06-17 21:11:08,110066,PAID,Bogor
O401191,S134,V0840024,2025-06-17 21:07:48,169595,PAID,Blitar
O401192,S134,V0840036,2025-06-17 21:06:54,87962,PAID,Tegal
O401193,S134,V0840046,2025-06-17 21:24:12,173712,PAID,Mojokerto
O401194,S134,V0840048,2025-06-17 21:20:48,169230,PAID,Pekanbaru
O401195,S134,V0840075,2025-06-17 21:21:44,196185,PAID,Mojokerto
O401196,S134,V0840078,2025-06-17 21:20:11,196185,PAID,Banyuwangi
O401197,S134,V0840087,2025-06-17 21:04:27,210763,PAID,Banjarmasin
O401198,S134,V0840089,2025-06-17 21:12:50,152694,PAID,Depok
O401199,S134,V0840090,2025-06-17 21:08:54,155008,PAID,Kediri
O401200,S134,V0840102,2025-06-17 21:25:09,135485,PAID,Cirebon
O401201,S134,V0840118,2025-06-17 21:07:53,188858,PAID,Garut
O401202,S134,V0840124,2025-06-17 21:23:05,138358,PAID,Pasuruan
O401203,S134,V0840139,2025-06-17 21:24:21,106262,PAID,Bekasi
O401204,S134,V0840140,2025-06-17 21:07:05,135485,PAID,Palu
O401205,S134,V0840146,2025-06-17 21:14:11,188858,PAID,Gorontalo
O401206,S135,V0850001,2025-06-17 21:00:42,81390,PAID,Cilacap
O401207,S135,V0850015,2025-06-17 21:01:45,106262,PAID,Yogyakarta
O401208,S135,V0850017,2025-06-17 21:12:59,127068,PAID,Solo
O401209,S135,V0850026,2025-06-17 21:07:25,87962,PAID,Probolinggo
O401210,S135,V0850031,2025-06-17 21:09:11,188858,PAID,Cianjur
O401211,S135,V0850038,2025-06-17 21:06:46,179897,PAID,Samarinda
O401212,S135,V0850046,2025-06-17 21:02:00,78234,PAID,Sukabumi
O401213,S135,V0850055,2025-06-17 20:55:33,188858,PAID,Manado
O401214,S135,V0850067,2025-06-17 21:03:27,152694,PAID,Tegal
O401215,S135,V0850069,2025-06-17 21:17:44,96868,PAID,Jambi
O401216,S135,V0850072,2025-06-17 21:13:13,75514,PAID,Palu
O401217,S135,V0850075,2025-06-17 21:07:38,179897,PAID,Banyuwangi
O401218,S135,V0850086,2025-06-17 20:59:18,188858,PAID,Yogyakarta
O401219,S135,V0850102,2025-06-17 21:13:16,169230,PAID,Surabaya
O401220,S135,V0850103,2025-06-17 21:15:06,87962,PAID,Medan
O401221,S135,V0850104,2025-06-17 21:04:01,223245,PAID,Serang
O401222,S135,V0850115,2025-06-17 20:51:17,159194,PAID,Cikampek
O401223,S135,V0850116,2025-06-17 21:07:02,114862,PAID,Mojokerto
O401224,S135,V0850119,2025-06-17 21:11:05,152694,PAID,Blitar
O401225,S135,V0850127,2025-06-17 21:19:52,177767,PAID,Semarang
O401226,S135,V0850139,2025-06-17 21:03:10,70565,PAID,Tangerang
O401227,S135,V0850140,2025-06-17 21:12:17,88610,PAID,Yogyakarta
O401228,S136,V0860003,2025-06-17 21:31:05,94448,PAID,Yogyakarta
O401229,S136,V0860004,2025-06-17 21:08:18,245368,PAID,Denpasar
O401230,S136,V0860020,2025-06-17 21:05:46,75514,PAID,Pasuruan
O401231,S136,V0860042,2025-06-17 21:21:44,88143,PAID,Jayapura
O401232,S136,V0860044,2025-06-17 21:24:07,138358,PAID,Tangerang
O401233,S136,V0860049,2025-06-17 21:07:04,194592,PAID,Cianjur
O401234,S136,V0860055,2025-06-17 21:11:33,219336,PAID,Pasuruan
O401235,S136,V0860057,2025-06-17 21:21:59,75514,PAID,Magelang
O401236,S136,V0860060,2025-06-17 21:13:17,177767,PAID,Cikampek
O401237,S136,V0860061,2025-06-17 21:19:33,138358,PAID,Depok
O401238,S136,V0860063,2025-06-17 21:22:26,211394,PAID,Jakarta
O401239,S136,V0860065,2025-06-17 21:16:43,173712,PAID,Bogor
O401240,S136,V0860074,2025-06-17 21:19:47,78331,PAID,Magelang
O401241,S136,V0860081,2025-06-17 21:12:53,229014,PAID,Manado
O401242,S136,V0860096,2025-06-17 21:29:31,203080,PAID,Cikampek
O401243,S136,V0860099,2025-06-17 21:16:55,205679,PAID,Probolinggo
O401244,S136,V0860118,2025-06-17 21:17:03,88610,PAID,Sukabumi
O401245,S136,V0860137,2025-06-17 21:13:03,164800,PAID,Madiun
O401246,S136,V0860146,2025-06-17 21:07:39,155008,PAID,Bekasi
O401247,S136,V0860148,2025-06-17 21:25:38,78234,PAID,Gorontalo
O401248,S137,V0870003,2025-06-18 18:43:12,81390,PAID,Blitar
O401249,S137,V0870012,2025-06-18 18:46:08,138358,PAID,Sukabumi
O401250,S137,V0870019,2025-06-18 18:44:21,75514,PAID,Cikampek
O401251,S137,V0870026,2025-06-18 18:36:40,159194,PAID,Denpasar
O401252,S137,V0870042,2025-06-18 18:54:37,88610,PAID,Cirebon
O401253,S137,V0870053,2025-06-18 18:57:16,219695,PAID,Sukabumi
O401254,S137,V0870055,2025-06-18 18:32:44,210584,PAID,Padang
O401255,S137,V0870063,2025-06-18 18:48:27,145861,PAID,Tarakan
O401256,S137,V0870071,2025-06-18 18:49:51,104308,PAID,Cilacap
O401257,S137,V0870073,2025-06-18 18:38:34,88610,PAID,Malang
O401258,S137,V0870080,2025-06-18 18:54:04,135485,PAID,Sukabumi
O401259,S137,V0870104,2025-06-18 18:35:42,152209,PAID,Bandung
O401260,S137,V0870107,2025-06-18 18:39:01,215024,PAID,Kediri
O401261,S137,V0870140,2025-06-18 18:37:29,188858,PAID,Yogyakarta
O401262,S137,V0870141,2025-06-18 18:35:15,119914,PAID,Pasuruan
O401263,S137,V0870149,2025-06-18 18:31:04,70565,PAID,Kediri
O401264,S138,V0880010,2025-06-18 20:51:06,210584,PAID,Palembang
O401265,S138,V0880012,2025-06-18 21:09:44,205679,PAID,Balikpapan
O401266,S138,V0880029,2025-06-18 20:56:01,96868,PAID,Tegal
O401267,S138,V0880056,2025-06-18 21:03:58,122730,PAID,Garut
O401268,S138,V0880066,2025-06-18 20:52:45,205679,PAID,Cilacap
O401269,S138,V0880076,2025-06-18 21:14:11,177767,PAID,Blitar
O401270,S138,V0880092,2025-06-18 21:06:27,133143,PAID,Mojokerto
O401271,S138,V0880101,2025-06-18 21:04:58,127068,PAID,Solo
O401272,S138,V0880109,2025-06-18 21:12:09,215024,PAID,Makassar
O401273,S138,V0880116,2025-06-18 21:08:02,210584,PAID,Jakarta
O401274,S138,V0880125,2025-06-18 21:02:52,210763,PAID,Bandar Lampung
O401275,S138,V0880129,2025-06-18 21:02:12,133143,PAID,Depok
O401276,S138,V0880134,2025-06-18 20:52:44,114862,PAID,Tangerang
O401277,S138,V0880138,2025-06-18 21:15:22,198085,PAID,Banyuwangi
O401278,S139,V0890002,2025-06-18 20:42:18,210584,PAID,Cianjur
O401279,S139,V0890013,2025-06-18 20:53:21,205679,PAID,Cianjur
O401280,S139,V0890022,2025-06-18 20:39:35,203080,PAID,Tasikmalaya
O401281,S139,V0890040,2025-06-18 20:43:36,198085,PAID,Kupang
O401282,S139,V0890047,2025-06-18 20:41:59,70565,PAID,Pontianak
O401283,S139,V0890048,2025-06-18 20:47:20,210584,PAID,Depok
O401284,S139,V0890064,2025-06-18 20:32:46,196185,PAID,Solo
O401285,S139,V0890066,2025-06-18 20:44:06,78331,PAID,Ambon
O401286,S139,V0890069,2025-06-18 20:39:46,96868,PAID,Tarakan
O401287,S139,V0890089,2025-06-18 20:32:28,135485,PAID,Madiun
O401288,S139,V0890105,2025-06-18 20:38:58,94448,PAID,Cikampek
O401289,S139,V0890147,2025-06-18 20:50:30,194592,PAID,Karawang
O401290,S140,V0900009,2025-06-19 20:10:15,164800,PAID,Sukabumi
O401291,S140,V0900023,2025-06-19 20:08:30,110066,PAID,Balikpapan
O401292,S140,V0900029,2025-06-19 20:04:22,223245,PAID,Banyuwangi
O401293,S140,V0900049,2025-06-19 20:04:45,106262,PAID,Jakarta
O401294,S140,V0900051,2025-06-19 19:59:31,183971,PAID,Depok
O401295,S140,V0900053,2025-06-19 20:05:37,210584,PAID,Ambon
O401296,S140,V0900069,2025-06-19 20:04:34,169230,PAID,Pasuruan
O401297,S140,V0900071,2025-06-19 19:57:19,218682,PAID,Bekasi
O401298,S140,V0900081,2025-06-19 20:04:03,133143,PAID,Medan
O401299,S140,V0900087,2025-06-19 20:07:16,119914,PAID,Serang
O401300,S140,V0900106,2025-06-19 20:19:35,219336,PAID,Tegal
O401301,S140,V0900116,2025-06-19 20:00:10,173712,PAID,Tasikmalaya
O401302,S140,V0900131,2025-06-19 20:12:51,119914,PAID,Cirebon
O401303,S140,V0900142,2025-06-19 19:59:38,78331,PAID,Cikampek
O401304,S140,V0900145,2025-06-19 20:10:10,81390,PAID,Probolinggo
O401305,S141,V0910015,2025-06-19 20:51:17,104308,PAID,Blitar
O401306,S141,V0910019,2025-06-19 20:38:59,215024,PAID,Kediri
O401307,S141,V0910046,2025-06-19 20:27:13,183971,PAID,Sukabumi
O401308,S141,V0910054,2025-06-19 20:40:29,215024,PAID,Bekasi
O401309,S141,V0910059,2025-06-19 20:52:49,188858,PAID,Tegal
O401310,S141,V0910060,2025-06-19 20:38:59,70565,PAID,Tarakan
O401311,S141,V0910063,2025-06-19 20:34:49,198085,PAID,Cilacap
O401312,S141,V0910073,2025-06-19 20:21:08,78331,PAID,Medan
O401313,S141,V0910074,2025-06-19 20:57:14,78234,PAID,Gorontalo
O401314,S141,V0910098,2025-06-19 20:43:43,210584,PAID,Kediri
O401315,S141,V0910114,2025-06-19 20:37:36,179897,PAID,Purwokerto
O401316,S141,V0910132,2025-06-19 20:35:31,210763,PAID,Depok
O401317,S141,V0910146,2025-06-19 20:29:04,215691,PAID,Bogor
O401318,S142,V0920002,2025-06-19 19:30:33,104308,PAID,Purwokerto
O401319,S142,V0920005,2025-06-19 19:37:27,177767,PAID,Serang
O401320,S142,V0920011,2025-06-19 19:25:22,135485,PAID,Pasuruan
O401321,S142,V0920020,2025-06-19 19:28:03,177767,PAID,Tegal
O401322,S142,V0920022,2025-06-19 19:19:55,177767,PAID,Kediri
O401323,S142,V0920029,2025-06-19 19:30:18,187757,PAID,Cirebon
O401324,S142,V0920033,2025-06-19 19:34:23,245368,PAID,Cirebon
O401325,S142,V0920036,2025-06-19 19:31:23,170864,PAID,Malang
O401326,S142,V0920037,2025-06-19 19:33:17,133143,PAID,Serang
O401327,S142,V0920043,2025-06-19 19:29:46,209231,PAID,Sukabumi
O401328,S142,V0920052,2025-06-19 19:32:23,104308,PAID,Mojokerto
O401329,S142,V0920057,2025-06-19 19:15:01,70565,PAID,Kediri
O401330,S142,V0920078,2025-06-19 19:12:03,152209,PAID,Jakarta
O401331,S142,V0920083,2025-06-19 19:29:30,152694,PAID,Sukabumi
O401332,S142,V0920088,2025-06-19 19:14:26,94448,PAID,Batam
O401333,S142,V0920089,2025-06-19 19:32:15,229014,PAID,Tanjung Pinang
O401334,S142,V0920106,2025-06-19 19:34:32,205679,PAID,Karawang
O401335,S142,V0920108,2025-06-19 19:26:47,170864,PAID,Kediri
O401336,S142,V0920130,2025-06-19 19:26:28,135485,PAID,Purwokerto
O401337,S142,V0920140,2025-06-19 19:40:11,183971,PAID,Sukabumi
O401338,S142,V0920144,2025-06-19 19:27:18,223245,PAID,Surabaya
O401339,S142,V0920147,2025-06-19 19:27:21,135485,PAID,Bekasi
O401340,S142,V0920148,2025-06-19 19:32:16,203080,PAID,Garut
O401341,S143,V0930010,2025-06-20 19:26:34,170864,PAID,Manado
O401342,S143,V0930032,2025-06-20 19:40:46,219336,PAID,Tangerang
O401343,S143,V0930035,2025-06-20 19:40:01,135485,PAID,Solo
O401344,S143,V0930043,2025-06-20 19:31:22,155008,PAID,Garut
O401345,S143,V0930061,2025-06-20 19:36:08,173712,PAID,Solo
O401346,S143,V0930080,2025-06-20 19:29:47,155008,PAID,Tangerang
O401347,S143,V0930082,2025-06-20 19:31:36,237621,PAID,Cianjur
O401348,S143,V0930086,2025-06-20 19:40:13,78234,PAID,Blitar
O401349,S143,V0930088,2025-06-20 19:32:43,183971,PAID,Pekanbaru
O401350,S143,V0930094,2025-06-20 19:51:39,164800,PAID,Magelang
O401351,S143,V0930118,2025-06-20 19:40:12,106603,PAID,Samarinda
O401352,S143,V0930122,2025-06-20 19:44:31,106262,PAID,Purwokerto
O401353,S143,V0930127,2025-06-20 19:40:12,237621,PAID,Denpasar
O401354,S143,V0930132,2025-06-20 19:30:31,76956,PAID,Bandung
O401355,S143,V0930134,2025-06-20 19:40:05,133143,PAID,Karawang
O401356,S143,V0930146,2025-06-20 19:52:29,218682,PAID,Mojokerto
O401357,S143,V0930149,2025-06-20 19:27:57,78234,PAID,Probolinggo
O401358,S144,V0940007,2025-06-20 19:31:20,94448,PAID,Surabaya
O401359,S144,V0940030,2025-06-20 19:28:00,106603,PAID,Padang
O401360,S144,V0940053,2025-06-20 19:43:20,198085,PAID,Solo
O401361,S144,V0940060,2025-06-20 19:47:41,218682,PAID,Banyuwangi
O401362,S144,V0940062,2025-06-20 19:35:10,88143,PAID,Yogyakarta
O401363,S144,V0940063,2025-06-20 19:42:31,187757,PAID,Karawang
O401364,S144,V0940065,2025-06-20 19:32:14,215024,PAID,Pasuruan
O401365,S144,V0940077,2025-06-20 19:39:06,122730,PAID,Probolinggo
O401366,S144,V0940087,2025-06-20 19:31:56,215024,PAID,Cilacap
O401367,S144,V0940092,2025-06-20 19:39:01,169595,PAID,Jayapura
O401368,S144,V0940099,2025-06-20 19:37:25,210763,PAID,Blitar
O401369,S144,V0940112,2025-06-20 19:36:56,116832,PAID,Sorong
O401370,S144,V0940115,2025-06-20 19:20:31,245368,PAID,Bandung
O401371,S144,V0940124,2025-06-20 19:40:14,187757,PAID,Padang
O401372,S144,V0940134,2025-06-20 19:32:51,140765,PAID,Garut
O401373,S144,V0940135,2025-06-20 19:25:46,122730,PAID,Cianjur
O401374,S144,V0940138,2025-06-20 19:35:20,135485,PAID,Madiun
O401375,S145,V0950006,2025-06-20 19:18:38,140765,PAID,Malang
O401376,S145,V0950013,2025-06-20 19:35:55,194592,PAID,Bogor
O401377,S145,V0950016,2025-06-20 19:36:03,210584,PAID,Cilacap
O401378,S145,V0950026,2025-06-20 19:28:00,78234,PAID,Semarang
O401379,S145,V0950035,2025-06-20 19:25:06,140765,PAID,Ambon
O401380,S145,V0950036,2025-06-20 19:11:04,173712,PAID,Jambi
O401381,S145,V0950051,2025-06-20 19:28:46,169595,PAID,Manado
O401382,S145,V0950055,2025-06-20 19:26:32,169595,PAID,Sorong
O401383,S145,V0950067,2025-06-20 19:12:52,152694,PAID,Cirebon
O401384,S145,V0950080,2025-06-20 19:19:58,96868,PAID,Depok
O401385,S145,V0950088,2025-06-20 19:27:20,106262,PAID,Bekasi
O401386,S145,V0950096,2025-06-20 19:28:36,179897,PAID,Kendari
O401387,S145,V0950101,2025-06-20 19:26:46,104308,PAID,Malang
O401388,S145,V0950114,2025-06-20 19:21:14,179897,PAID,Tasikmalaya
O401389,S145,V0950141,2025-06-20 19:19:44,169595,PAID,Ambon
O401390,S146,V0960005,2025-06-21 19:44:22,203080,PAID,Surabaya
O401391,S146,V0960015,2025-06-21 19:37:54,155008,PAID,Semarang
O401392,S146,V0960021,2025-06-21 19:34:47,110066,PAID,Serang
O401393,S146,V0960035,2025-06-21 19:44:46,215691,PAID,Probolinggo
O401394,S146,V0960044,2025-06-21 19:31:01,76956,PAID,Tasikmalaya
O401395,S146,V0960050,2025-06-21 19:32:02,158946,PAID,Malang
O401396,S146,V0960055,2025-06-21 19:40:35,205679,PAID,Solo
O401397,S146,V0960068,2025-06-21 19:36:34,122730,PAID,Tangerang
O401398,S146,V0960100,2025-06-21 19:44:00,124921,PAID,Yogyakarta
O401399,S146,V0960105,2025-06-21 19:22:09,177767,PAID,Madiun
O401400,S146,V0960117,2025-06-21 19:36:52,114862,PAID,Depok
O401401,S146,V0960123,2025-06-21 19:33:57,110066,PAID,Malang
O401402,S146,V0960136,2025-06-21 19:33:55,78234,PAID,Mojokerto
O401403,S147,V0970007,2025-06-21 19:59:32,210584,PAID,Bandung
O401404,S147,V0970008,2025-06-21 20:11:59,229014,PAID,Blitar
O401405,S147,V0970025,2025-06-21 19:56:38,124921,PAID,Yogyakarta
O401406,S147,V0970031,2025-06-21 20:11:30,164800,PAID,Pontianak
O401407,S147,V0970034,2025-06-21 20:13:09,81390,PAID,Pasuruan
O401408,S147,V0970043,2025-06-21 20:09:35,210584,PAID,Semarang
O401409,S147,V0970046,2025-06-21 20:09:34,96868,PAID,Tasikmalaya
O401410,S147,V0970056,2025-06-21 20:21:26,87962,PAID,Sukabumi
O401411,S147,V0970068,2025-06-21 20:18:12,219336,PAID,Kendari
O401412,S147,V0970070,2025-06-21 20:18:10,87962,PAID,Bandung
O401413,S147,V0970077,2025-06-21 20:05:33,196185,PAID,Semarang
O401414,S147,V0970084,2025-06-21 19:53:50,124921,PAID,Depok
O401415,S147,V0970098,2025-06-21 20:00:39,229014,PAID,Cirebon
O401416,S147,V0970105,2025-06-21 20:07:49,214264,PAID,Mojokerto
O401417,S147,V0970107,2025-06-21 20:04:45,116832,PAID,Bogor
O401418,S147,V0970125,2025-06-21 20:00:38,211394,PAID,Malang
O401419,S147,V0970129,2025-06-21 19:59:12,215024,PAID,Malang
O401420,S147,V0970136,2025-06-21 20:14:58,169230,PAID,Tasikmalaya
O401421,S148,V0980007,2025-06-21 19:07:11,94448,PAID,Solo
O401422,S148,V0980028,2025-06-21 19:29:35,169230,PAID,Surabaya
O401423,S148,V0980030,2025-06-21 19:22:52,203080,PAID,Bandung
O401424,S148,V0980034,2025-06-21 19:09:24,198085,PAID,Malang
O401425,S148,V0980037,2025-06-21 19:24:18,135485,PAID,Singaraja
O401426,S148,V0980046,2025-06-21 19:14:32,215024,PAID,Cilacap
O401427,S148,V0980059,2025-06-21 19:19:08,219336,PAID,Semarang
O401428,S148,V0980061,2025-06-21 19:10:52,104308,PAID,Cirebon
O401429,S148,V0980062,2025-06-21 19:06:46,145861,PAID,Serang
O401430,S148,V0980079,2025-06-21 19:04:37,78331,PAID,Tasikmalaya
O401431,S148,V0980086,2025-06-21 19:15:46,169230,PAID,Sukabumi
O401432,S148,V0980094,2025-06-21 19:07:30,87962,PAID,Serang
O401433,S148,V0980099,2025-06-21 19:19:36,179897,PAID,Mojokerto
O401434,S148,V0980100,2025-06-21 19:20:57,164800,PAID,Sukabumi
O401435,S148,V0980114,2025-06-21 19:19:09,210584,PAID,Madiun
O401436,S148,V0980118,2025-06-21 19:16:36,169595,PAID,Cirebon
O401437,S148,V0980125,2025-06-21 19:22:02,219695,PAID,Padang
O401438,S148,V0980136,2025-06-21 19:00:54,177767,PAID,Tegal
O401439,S148,V0980145,2025-06-21 19:19:48,194592,PAID,Jakarta
O401440,S149,V0990001,2025-06-22 20:24:36,196185,PAID,Tegal
O401441,S149,V0990002,2025-06-22 20:34:31,229014,PAID,Balikpapan
O401442,S149,V0990005,2025-06-22 20:29:39,78234,PAID,Malang
O401443,S149,V0990010,2025-06-22 20:28:10,164800,PAID,Malang
O401444,S149,V0990042,2025-06-22 20:31:44,214264,PAID,Mojokerto
O401445,S149,V0990047,2025-06-22 20:28:05,210763,PAID,Sukabumi
O401446,S149,V0990054,2025-06-22 20:28:04,219336,PAID,Magelang
O401447,S149,V0990087,2025-06-22 20:28:11,218682,PAID,Bogor
O401448,S149,V0990102,2025-06-22 20:34:16,210584,PAID,Depok
O401449,S149,V0990109,2025-06-22 20:12:39,218682,PAID,Mojokerto
O401450,S149,V0990144,2025-06-22 20:31:35,159194,PAID,Tangerang
O401451,S150,V1000000,2025-06-22 18:49:36,76956,PAID,Bandung
O401452,S150,V1000006,2025-06-22 18:58:59,198085,PAID,Cilacap
O401453,S150,V1000022,2025-06-22 19:00:37,78234,PAID,Bogor
O401454,S150,V1000059,2025-06-22 18:40:49,78234,PAID,Purwokerto
O401455,S150,V1000064,2025-06-22 18:49:23,110066,PAID,Serang
O401456,S150,V1000066,2025-06-22 18:44:48,122730,PAID,Blitar
O401457,S150,V1000075,2025-06-22 19:01:25,164800,PAID,Purwokerto
O401458,S150,V1000077,2025-06-22 19:01:18,196185,PAID,Pasuruan
O401459,S150,V1000086,2025-06-22 18:52:21,96868,PAID,Sukabumi
O401460,S150,V1000107,2025-06-22 18:55:09,135485,PAID,Bengkulu
O401461,S150,V1000109,2025-06-22 19:02:14,76956,PAID,Cikampek
O401462,S150,V1000110,2025-06-22 18:58:24,88143,PAID,Cilacap
O401463,S150,V1000125,2025-06-22 18:56:42,106262,PAID,Malang
O401464,S150,V1000148,2025-06-22 18:47:05,219336,PAID,Tangerang
O401465,S151,V1010001,2025-06-22 20:01:36,88143,PAID,Serang
O401466,S151,V1010005,2025-06-22 19:56:33,223245,PAID,Batam
O401467,S151,V1010023,2025-06-22 19:59:26,110066,PAID,Medan
O401468,S151,V1010037,2025-06-22 20:01:34,122730,PAID,Samarinda
O401469,S151,V1010049,2025-06-22 20:11:36,140765,PAID,Depok
O401470,S151,V1010051,2025-06-22 19:53:41,177767,PAID,Padang
O401471,S151,V1010075,2025-06-22 20:03:57,211394,PAID,Manado
O401472,S151,V1010077,2025-06-22 20:05:47,88143,PAID,Probolinggo
O401473,S151,V1010078,2025-06-22 20:04:07,106262,PAID,Madiun
O401474,S151,V1010081,2025-06-22 19:53:10,110066,PAID,Kediri
O401475,S151,V1010084,2025-06-22 20:15:34,106603,PAID,Garut
O401476,S151,V1010086,2025-06-22 20:17:55,179897,PAID,Semarang
